type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,balanceChangeOrig,balanceChangeDest,is_orig_bal_zero,is_dest_bal_zero,isFraud
1,103368.58,103368.58,0.0,0.0,0.0,0.0,103368.58,103368.58,0.0,0,1,1.0
1,634090.65,0.0,0.0,1494985.35,2129076.0,634090.65,0.0,0.0,634090.6499999999,1,0,0.0
0,157705.36,157705.36,0.0,0.0,157705.36,0.0,0.0,157705.36,157705.36,0,1,1.0
0,114017.19,114017.19,0.0,2822872.88,2936890.07,0.0,0.0,114017.19,114017.18999999994,0,0,1.0
0,592737.43,592737.43,0.0,163646.39,756383.82,0.0,1.1641532182693479e-10,592737.43,592737.4299999999,0,0,1.0
0,19989.49,3033.17,0.0,112196.45,132185.94,16956.32,0.0,3033.17,19989.490000000005,0,0,0.0
0,168294.14,48955.0,0.0,0.0,168294.14,119339.14,0.0,48955.0,168294.14,0,1,0.0
0,2246118.53,2246118.53,0.0,0.0,2246118.53,0.0,0.0,2246118.53,2246118.53,0,1,1.0
1,822361.52,822361.52,0.0,0.0,0.0,0.0,822361.52,822361.52,0.0,0,1,1.0
0,35496.47,35496.47,0.0,123871.82,159368.28,0.0,0.0100000000093132,35496.47,35496.45999999999,0,0,1.0
1,767755.17,767755.17,0.0,0.0,0.0,0.0,767755.17,767755.17,0.0,0,1,1.0
1,655294.3,655294.3,0.0,0.0,0.0,0.0,655294.3,655294.3,0.0,0,1,1.0
1,346374.54,346374.54,0.0,0.0,0.0,0.0,346374.54,346374.54,0.0,0,1,1.0
0,53340.45,53340.45,0.0,0.0,53340.45,0.0,0.0,53340.45,53340.45,0,1,1.0
1,871893.15,871893.15,0.0,0.0,0.0,0.0,871893.15,871893.15,0.0,0,1,1.0
1,122235.11,122235.11,0.0,0.0,0.0,0.0,122235.11,122235.11,0.0,0,1,1.0
0,1476248.65,1476248.65,0.0,212179.0,1688427.66,0.0,-0.0100000000093132,1476248.65,1476248.66,0,0,1.0
0,16924.47,16490.0,0.0,88792.75,105717.22,434.4700000000012,0.0,16490.0,16924.47,0,0,0.0
0,443603.46,0.0,0.0,1082083.2,1525686.67,443603.46,-0.0100000000093132,0.0,443603.47,1,0,0.0
1,2343696.85,2343696.85,0.0,0.0,0.0,0.0,2343696.85,2343696.85,0.0,0,1,1.0
1,37065.55,37065.55,0.0,0.0,0.0,0.0,37065.55,37065.55,0.0,0,1,1.0
0,433348.97,433348.97,0.0,1757052.79,2190401.76,0.0,0.0,433348.97,433348.9699999997,0,0,1.0
0,2776135.33,2776135.33,0.0,0.0,2776135.33,0.0,0.0,2776135.33,2776135.33,0,1,1.0
0,75758.84,0.0,0.0,651364.82,727123.66,75758.84,-1.1641532182693479e-10,0.0,75758.84000000008,1,0,0.0
0,386030.45,11329.0,0.0,41932.29,427962.74,374701.45,0.0,11329.0,386030.45,0,0,0.0
0,1786247.31,1786247.31,0.0,244952.19,2031199.5,0.0,0.0,1786247.31,1786247.31,0,0,1.0
1,70072.66,70072.66,0.0,0.0,0.0,0.0,70072.66,70072.66,0.0,0,1,1.0
1,681007.64,681007.64,0.0,0.0,0.0,0.0,681007.64,681007.64,0.0,0,1,1.0
0,126846.8,64423.4,0.0,221620.4,348467.2,62423.4,0.0,64423.4,126846.80000000002,0,0,0.0
0,112334.43,0.0,0.0,2075668.7,2188003.13,112334.43,0.0,0.0,112334.42999999992,1,0,0.0
0,32632.63,31899.0,0.0,332490.1,365122.72,733.630000000001,0.0100000000093132,31899.0,32632.619999999995,0,0,0.0
0,4589441.44,4589441.44,0.0,394239.02,4983680.46,0.0,9.313225746154783e-10,4589441.44,4589441.44,0,0,1.0
1,810599.16,810599.16,0.0,0.0,0.0,0.0,810599.16,810599.16,0.0,0,1,1.0
0,325242.69,325242.69,0.0,910845.46,1236088.15,0.0,0.0,325242.69,325242.68999999994,0,0,1.0
1,106654.67,106654.67,0.0,0.0,0.0,0.0,106654.67,106654.67,0.0,0,1,1.0
0,67198.27,28005.0,0.0,431023.82,498222.09,39193.27,0.0,28005.0,67198.27000000002,0,0,0.0
0,243453.66,0.0,0.0,2130637.4,2374091.07,243453.66,-0.0099999997764825,0.0,243453.66999999995,1,0,0.0
1,618270.9,618270.9,0.0,0.0,0.0,0.0,618270.9,618270.9,0.0,0,1,1.0
0,17577.02,385.0,0.0,0.0,17577.02,17192.02,0.0,385.0,17577.02,0,1,0.0
1,60516.53,60516.53,0.0,0.0,0.0,0.0,60516.53,60516.53,0.0,0,1,1.0
0,167725.8,0.0,0.0,1196827.69,1364553.49,167725.8,0.0,0.0,167725.80000000005,1,0,0.0
0,138786.66,0.0,0.0,8643504.97,8782291.63,138786.66,0.0,0.0,138786.66000000015,1,0,0.0
0,395111.99,651.0,0.0,1838325.34,2233437.33,394460.99,0.0,651.0,395111.99,0,0,0.0
0,152574.69,145.0,0.0,275758.32,428333.01,152429.69,0.0,145.0,152574.69,0,0,0.0
0,411125.48,51903.0,0.0,1464558.8,1875684.28,359222.48,0.0,51903.0,411125.48,0,0,0.0
0,564699.59,564699.59,0.0,0.0,564699.59,0.0,0.0,564699.59,564699.59,0,1,1.0
0,1070857.97,1070857.97,0.0,0.0,1070857.97,0.0,0.0,1070857.97,1070857.97,0,1,1.0
1,5393290.34,5393290.34,0.0,0.0,0.0,0.0,5393290.34,5393290.34,0.0,0,1,1.0
0,79850.09,0.0,0.0,371713.12,451563.21,79850.09,-5.820766091346741e-11,0.0,79850.09000000003,1,0,0.0
0,1277212.77,1277212.77,0.0,0.0,2444985.19,0.0,-1167772.42,1277212.77,2444985.19,0,1,1.0
0,445263.45,107772.0,0.0,0.0,445263.45,337491.45,0.0,107772.0,445263.45,0,1,0.0
0,266746.42,266746.42,0.0,4433931.77,4700678.19,0.0,-9.313225746154783e-10,266746.42,266746.42000000086,0,0,1.0
1,1069508.42,1069508.42,0.0,0.0,0.0,0.0,1069508.42,1069508.42,0.0,0,1,1.0
1,2042143.55,0.0,0.0,2912057.94,4954201.49,2042143.55,0.0,0.0,2042143.5500000005,1,0,0.0
1,491517.77,491517.77,0.0,0.0,0.0,0.0,491517.77,491517.77,0.0,0,1,1.0
0,283263.47,11452.0,0.0,0.0,283263.47,271811.47,0.0,11452.0,283263.47,0,1,0.0
0,85546.53,10321.0,0.0,0.0,85546.53,75225.53,0.0,10321.0,85546.53,0,1,0.0
0,473592.31,0.0,0.0,1772586.3,2246178.61,473592.31,0.0,0.0,473592.3099999998,1,0,0.0
1,1814483.97,1814483.97,0.0,0.0,0.0,0.0,1814483.97,1814483.97,0.0,0,1,1.0
0,216422.0,216422.0,0.0,10097.0,48630.5,0.0,177888.5,216422.0,38533.5,0,0,1.0
1,2792974.65,183.0,0.0,1603282.22,4860941.81,2792791.65,-464684.9399999995,183.0,3257659.59,0,0,0.0
0,110672.65,20441.0,0.0,495971.49,606644.14,90231.65,0.0,20441.0,110672.65000000002,0,0,0.0
1,6168077.6,6168077.6,0.0,0.0,0.0,0.0,6168077.6,6168077.6,0.0,0,1,1.0
0,585010.21,585010.21,0.0,15969.08,600979.29,0.0,-1.1641532182693479e-10,585010.21,585010.2100000001,0,0,1.0
1,174163.11,101478.0,0.0,145583.76,319746.87,72685.10999999999,0.0,101478.0,174163.11,0,0,0.0
0,63064.39,0.0,0.0,1445016.65,1508081.04,63064.39,-2.3283064365386963e-10,0.0,63064.39000000013,1,0,0.0
0,371955.18,10914.0,0.0,0.0,371955.18,361041.18,0.0,10914.0,371955.18,0,1,0.0
0,225923.37,225923.37,0.0,3140128.43,3366051.8,0.0,4.656612873077393e-10,225923.37,225923.36999999965,0,0,1.0
0,29191.93,61712.0,32520.07,110188.66,139380.59,0.0,0.0,29191.93,29191.929999999997,0,0,0.0
0,246637.94,0.0,0.0,280096.33,526734.28,246637.94,-0.0100000000093132,0.0,246637.95,1,0,0.0
1,262434.54,262434.54,0.0,0.0,0.0,0.0,262434.54,262434.54,0.0,0,1,1.0
0,101775.54,497.0,0.0,3773172.21,3874947.76,101278.54,-0.0099999997764825,497.0,101775.5499999998,0,0,0.0
0,270978.24,584905.66,313927.42,1721751.74,1992729.98,-1.1641532182693479e-10,0.0,270978.24000000005,270978.24,0,0,0.0
0,165228.63,0.0,0.0,2904818.4,3070047.03,165228.63,0.0,0.0,165228.6299999999,1,0,0.0
0,137508.01,137508.01,0.0,0.0,137508.01,0.0,0.0,137508.01,137508.01,0,1,1.0
1,1822754.86,1822754.86,0.0,0.0,0.0,0.0,1822754.86,1822754.86,0.0,0,1,1.0
0,237778.68,0.0,0.0,271325.56,726697.1,237778.68,-217592.86,0.0,455371.54,1,0,0.0
0,59445.96,0.0,0.0,193141.0,0.0,59445.96,252586.96,0.0,-193141.0,1,0,0.0
0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,10000000.0,0,1,1.0
1,177344.53,177344.53,0.0,0.0,0.0,0.0,177344.53,177344.53,0.0,0,1,1.0
1,84196.79,84196.79,0.0,0.0,0.0,0.0,84196.79,84196.79,0.0,0,1,1.0
1,2926854.05,2926854.05,0.0,0.0,0.0,0.0,2926854.05,2926854.05,0.0,0,1,1.0
0,222048.71,0.0,0.0,2979.0,225027.71,222048.71,0.0,0.0,222048.71,1,0,1.0
1,14017.38,14017.38,0.0,0.0,0.0,0.0,14017.38,14017.38,0.0,0,1,1.0
0,94518.11,414.0,0.0,57513.21,152031.32,94104.11,0.0,414.0,94518.11000000002,0,0,0.0
0,787.42,11401.0,10613.58,206727.33,207514.75,0.0,0.0,787.4200000000001,787.4200000000128,0,0,0.0
1,583537.98,11246.0,0.0,1896553.25,2480091.23,572291.98,0.0,11246.0,583537.98,0,0,0.0
0,142351.0,12062.0,0.0,608217.74,750568.74,130289.0,0.0,12062.0,142351.0,0,0,0.0
1,448004.86,448004.86,0.0,0.0,0.0,0.0,448004.86,448004.86,0.0,0,1,1.0
0,309254.05,309254.05,0.0,218535.44,527789.5,0.0,-0.0100000000093132,309254.05,309254.06,0,0,1.0
1,314435.01,35100.0,0.0,65653.08,380088.09,279335.01,0.0,35100.0,314435.01,0,0,0.0
1,2219475.13,2219475.13,0.0,0.0,0.0,0.0,2219475.13,2219475.13,0.0,0,1,1.0
1,1158358.08,1158358.08,0.0,0.0,0.0,0.0,1158358.08,1158358.08,0.0,0,1,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0
0,4738282.28,4738282.28,0.0,0.0,4738282.28,0.0,0.0,4738282.28,4738282.28,0,1,1.0
0,134834.07,126.0,0.0,38242.46,173076.53,134708.07,0.0,126.0,134834.07,0,0,0.0
0,44676.86,0.0,0.0,1020101.42,1064778.28,44676.86,0.0,0.0,44676.85999999999,1,0,0.0
0,8589704.49,8589704.49,0.0,2811300.49,11401004.98,0.0,0.0,8589704.49,8589704.49,0,0,1.0
0,1259972.05,1259972.05,0.0,0.0,1259972.05,0.0,0.0,1259972.05,1259972.05,0,1,1.0
0,1076518.28,1076518.28,0.0,2451179.2,3527697.48,0.0,4.656612873077393e-10,1076518.28,1076518.2799999998,0,0,1.0
0,87951.57,0.0,0.0,333649.79,421601.36,87951.57,0.0,0.0,87951.57,1,0,0.0
1,2582313.07,2582313.07,0.0,0.0,0.0,0.0,2582313.07,2582313.07,0.0,0,1,1.0
0,166426.69,0.0,0.0,3377442.13,3806049.04,166426.69,-262180.2200000002,0.0,428606.91000000015,1,0,0.0
1,1385945.61,1385945.61,0.0,0.0,0.0,0.0,1385945.61,1385945.61,0.0,0,1,1.0
0,337810.17,337810.17,0.0,2016352.07,2354162.24,0.0,0.0,337810.17,337810.17000000016,0,0,1.0
1,161939.36,161939.36,0.0,0.0,0.0,0.0,161939.36,161939.36,0.0,0,1,1.0
0,3845.3,683.0,0.0,1895286.64,1899131.94,3162.3,0.0,683.0,3845.300000000047,0,0,0.0
0,1270564.34,1270564.34,0.0,0.0,1270564.34,0.0,0.0,1270564.34,1270564.34,0,1,1.0
0,140205.88,0.0,0.0,832890.15,973096.02,140205.88,0.0100000000093132,0.0,140205.87,1,0,0.0
0,3924102.18,3924102.18,0.0,0.0,3924102.18,0.0,0.0,3924102.18,3924102.18,0,1,1.0
0,39215.71,30254.0,0.0,0.0,39215.71,8961.71,0.0,30254.0,39215.71,0,1,0.0
0,397000.25,99776.0,0.0,407866.4,732352.48,297224.25,72514.17000000004,99776.0,324486.08,0,0,0.0
0,319624.21,1574.0,0.0,807160.9,1126785.11,318050.21,0.0,1574.0,319624.2100000001,0,0,0.0
1,378688.65,378688.65,0.0,0.0,0.0,0.0,378688.65,378688.65,0.0,0,1,1.0
0,256603.01,56343.21,0.0,1051054.03,1307657.05,200259.8,-0.0100000000093132,56343.21,256603.02,0,0,0.0
0,100884.18,25508.0,0.0,3042302.24,3143186.42,75376.18,4.656612873077393e-10,25508.0,100884.1799999997,0,0,0.0
0,64455.25,0.0,0.0,4446629.77,4511085.02,64455.25,0.0,0.0,64455.25,1,0,0.0
0,223893.51,20118.0,0.0,14050647.99,14375241.94,203775.51,-100700.43999999948,20118.0,324593.94999999925,0,0,0.0
0,153594.48,552177.0,398582.52,0.0,153594.48,0.0,0.0,153594.47999999998,153594.48,0,1,0.0
0,191174.24,51149.0,0.0,0.0,191174.24,140025.24,0.0,51149.0,191174.24,0,1,0.0
1,107041.33,111615.0,4573.67,0.0,107041.33,0.0,0.0,107041.33,107041.33,0,1,0.0
0,232298.46,0.0,0.0,902878.03,1135176.5,232298.46,-0.0100000000093132,0.0,232298.47,1,0,0.0
1,281043.78,0.0,0.0,2081452.1,2362495.88,281043.78,0.0,0.0,281043.7799999998,1,0,0.0
0,174157.18,8628.0,0.0,204568.83,378726.01,165529.18,0.0,8628.0,174157.18000000002,0,0,0.0
0,27272.65,0.0,0.0,320272.02,347544.66,27272.65,0.0100000000675208,0.0,27272.63999999996,1,0,0.0
0,231597.11,0.0,0.0,550511.67,782108.78,231597.11,0.0,0.0,231597.11,1,0,0.0
0,25454.99,42877.0,17422.01,0.0,25454.99,0.0,0.0,25454.99,25454.99,0,1,0.0
1,5741.05,5741.05,0.0,0.0,0.0,0.0,5741.05,5741.05,0.0,0,1,1.0
0,1684039.12,1684039.12,0.0,32961658.25,34645697.37,0.0,0.0,1684039.12,1684039.119999997,0,0,1.0
0,380103.99,209383.0,0.0,373760.33,753864.32,170720.99,1.1641532182693479e-10,209383.0,380103.98999999993,0,0,0.0
1,1663895.14,1663895.14,0.0,0.0,0.0,0.0,1663895.14,1663895.14,0.0,0,1,1.0
1,239646.72,239646.72,0.0,0.0,0.0,0.0,239646.72,239646.72,0.0,0,1,1.0
0,106220.65,157901.0,51680.35,193820.6,300041.25,0.0,0.0,106220.65,106220.65,0,0,0.0
1,2006343.87,29119.0,0.0,1872126.81,3878470.68,1977224.87,0.0,29119.0,2006343.87,0,0,0.0
1,102.86,6106.0,6003.14,2124382.69,2124485.55,0.0,0.0,102.85999999999969,102.8599999998696,0,0,0.0
1,678058.75,678058.75,0.0,0.0,0.0,0.0,678058.75,678058.75,0.0,0,1,1.0
0,187438.13,0.0,0.0,215041.24,402479.37,187438.13,0.0,0.0,187438.13,1,0,0.0
0,289780.36,0.0,0.0,859518.07,1149298.43,289780.36,0.0,0.0,289780.36,1,0,0.0
1,3105902.49,3105902.49,0.0,0.0,0.0,0.0,3105902.49,3105902.49,0.0,0,1,1.0
1,5044147.53,5044147.53,0.0,0.0,0.0,0.0,5044147.53,5044147.53,0.0,0,1,1.0
0,137577.76,99826.0,0.0,1741644.1,1879221.86,37751.76000000001,0.0,99826.0,137577.76,0,0,0.0
0,143500.93,35026.0,0.0,808234.96,951735.89,108474.93,-1.1641532182693479e-10,35026.0,143500.93000000005,0,0,0.0
1,248962.83,248962.83,0.0,0.0,0.0,0.0,248962.83,248962.83,0.0,0,1,1.0
1,412755.9,31576.7,0.0,1759764.12,2172520.02,381179.2,0.0,31576.7,412755.8999999999,0,0,0.0
0,54994.1,54994.1,0.0,14941.39,69935.49,0.0,-1.4551915228366852e-11,54994.1,54994.100000000006,0,0,1.0
1,103949.5,103949.5,0.0,0.0,0.0,0.0,103949.5,103949.5,0.0,0,1,1.0
0,1905476.22,1905476.22,0.0,0.0,1905476.22,0.0,0.0,1905476.22,1905476.22,0,1,1.0
0,170158.82,0.0,0.0,519243.69,689402.52,170158.82,-0.0100000000093132,0.0,170158.83000000002,1,0,0.0
0,154023.88,20151.0,0.0,111961.04,265984.92,133872.88,0.0,20151.0,154023.88,0,0,0.0
1,190737.49,190737.49,0.0,0.0,0.0,0.0,190737.49,190737.49,0.0,0,1,1.0
0,281292.1,0.0,0.0,918870.67,1200162.78,281292.1,-0.0100000000093132,0.0,281292.11,1,0,0.0
1,389808.75,12445.0,0.0,804101.33,1193910.08,377363.75,0.0,12445.0,389808.7500000001,0,0,0.0
1,84312.29,84312.29,0.0,0.0,0.0,0.0,84312.29,84312.29,0.0,0,1,1.0
0,41181.58,0.0,0.0,46887.55,88069.13,41181.58,0.0,0.0,41181.58,1,0,0.0
0,208624.87,25693.0,0.0,0.0,208624.87,182931.87,0.0,25693.0,208624.87,0,1,0.0
0,77773.14,77773.14,0.0,1853403.61,1931176.75,0.0,0.0,77773.14,77773.1399999999,0,0,1.0
1,8950011.46,8950011.46,0.0,0.0,0.0,0.0,8950011.46,8950011.46,0.0,0,1,1.0
0,20314.97,20314.97,0.0,1270005.54,1290320.51,0.0,0.0,20314.97,20314.96999999997,0,0,1.0
0,194898.49,0.0,0.0,3754574.65,3949473.14,194898.49,-4.656612873077393e-10,0.0,194898.49000000025,1,0,0.0
0,206492.65,0.0,0.0,279757.51,486250.16,206492.65,5.820766091346741e-11,0.0,206492.65,1,0,0.0
1,358159.13,358159.13,0.0,0.0,0.0,0.0,358159.13,358159.13,0.0,0,1,1.0
0,106921.01,11090.0,0.0,0.0,106921.01,95831.01,0.0,11090.0,106921.01,0,1,0.0
0,96286.54,96286.54,0.0,0.0,96286.54,0.0,0.0,96286.54,96286.54,0,1,1.0
0,330140.18,0.0,0.0,815403.98,1845576.31,330140.18,-700032.1500000001,0.0,1030172.33,1,0,0.0
1,201511.93,201511.93,0.0,0.0,0.0,0.0,201511.93,201511.93,0.0,0,1,1.0
1,1774260.7,38772.3,0.0,2185407.77,3959668.47,1735488.4,-4.656612873077393e-10,38772.3,1774260.7000000002,0,0,0.0
1,426532.4,426532.4,0.0,0.0,0.0,0.0,426532.4,426532.4,0.0,0,1,1.0
0,153103.53,19526.0,0.0,0.0,290910.08,133577.53,-137806.55000000002,19526.0,290910.08,0,1,0.0
0,1400472.01,1400472.01,0.0,1049307.17,2449779.18,0.0,-4.656612873077393e-10,1400472.01,1400472.0100000002,0,0,1.0
1,380592.28,2085.3,0.0,989810.96,762973.35,378506.98,607429.89,2085.3,-226837.61,0,0,0.0
0,464792.52,246507.0,0.0,482788.01,947580.53,218285.52,0.0,246507.0,464792.52,0,0,0.0
1,2674794.22,2674794.22,0.0,0.0,0.0,0.0,2674794.22,2674794.22,0.0,0,1,1.0
0,44593.1,16786.0,0.0,941034.83,985627.93,27807.1,-1.1641532182693479e-10,16786.0,44593.10000000009,0,0,0.0
0,408425.34,1425.0,0.0,24878.69,847763.33,407000.34,-414459.29999999993,1425.0,822884.64,0,0,0.0
1,566156.42,566156.42,0.0,0.0,0.0,0.0,566156.42,566156.42,0.0,0,1,1.0
0,317457.78,128129.04,0.0,2860957.52,3178415.3,189328.74000000005,0.0,128129.04,317457.7799999998,0,0,0.0
0,371566.41,32156.0,0.0,179581.11,551147.51,339410.41,0.0100000000093132,32156.0,371566.4,0,0,0.0
0,114262.09,3.0,0.0,52799.03,167061.12,114259.09,0.0,3.0,114262.09,0,0,0.0
0,115682.6,0.0,0.0,137533.21,253215.81,115682.6,0.0,0.0,115682.6,1,0,0.0
1,486103.47,0.0,0.0,852682.58,1338786.05,486103.47,-2.3283064365386963e-10,0.0,486103.4700000001,1,0,0.0
1,2662734.59,2662734.59,0.0,0.0,0.0,0.0,2662734.59,2662734.59,0.0,0,1,1.0
0,3972968.92,3972968.92,0.0,254133.26,4227102.18,0.0,0.0,3972968.92,3972968.92,0,0,1.0
0,106767.08,510329.0,403561.92,31520.98,138288.06,0.0,0.0,106767.08000000002,106767.08,0,0,0.0
1,935790.41,935790.41,0.0,0.0,0.0,0.0,935790.41,935790.41,0.0,0,1,1.0
0,126820.48,647.0,0.0,135209.69,262030.17,126173.48,-2.9103830456733704e-11,647.0,126820.48,0,0,0.0
0,492205.61,7132.0,0.0,2988977.25,3481182.86,485073.61,0.0,7132.0,492205.6099999999,0,0,0.0
1,1132311.86,1132311.86,0.0,0.0,0.0,0.0,1132311.86,1132311.86,0.0,0,1,1.0
0,113614.57,113614.57,0.0,786701.6,900316.17,0.0,-1.1641532182693479e-10,113614.57,113614.57000000008,0,0,1.0
0,177183.8,93106.0,0.0,3837613.31,4014797.11,84077.79999999999,0.0,93106.0,177183.7999999998,0,0,0.0
0,74829.79,105393.0,30563.21,0.0,74829.79,0.0,0.0,74829.79000000001,74829.79,0,1,0.0
0,5274773.52,5274773.52,0.0,346223.18,5620996.7,0.0,-9.313225746154783e-10,5274773.52,5274773.5200000005,0,0,1.0
0,106197.41,58972.0,0.0,53039.41,159236.82,47225.41,0.0,58972.0,106197.41,0,0,0.0
1,1974352.3,1974352.3,0.0,0.0,0.0,0.0,1974352.3,1974352.3,0.0,0,1,1.0
0,219489.62,219489.62,0.0,0.0,219489.62,0.0,0.0,219489.62,219489.62,0,1,1.0
1,42155.45,20949.0,0.0,0.0,42155.45,21206.45,0.0,20949.0,42155.45,0,1,0.0
0,40584.22,0.0,0.0,187901.95,228486.17,40584.22,0.0,0.0,40584.22,1,0,0.0
0,25975.86,25975.86,0.0,98152.0,28041.27,0.0,96086.59,25975.86,-70110.73,0,0,1.0
0,1010857.38,1010857.38,0.0,0.0,1010857.38,0.0,0.0,1010857.38,1010857.38,0,1,1.0
0,143032.0,143032.0,0.0,814654.61,1020323.73,0.0,-62637.12,143032.0,205669.12,0,0,1.0
1,148283.06,11011.0,0.0,0.0,148283.06,137272.06,0.0,11011.0,148283.06,0,1,0.0
0,223888.52,0.0,0.0,230153.25,454041.77,223888.52,0.0,0.0,223888.52,1,0,0.0
0,567552.14,205032.0,0.0,0.0,567552.14,362520.14,0.0,205032.0,567552.14,0,1,0.0
0,95221.89,0.0,0.0,350867.55,446089.44,95221.89,0.0,0.0,95221.89,1,0,0.0
1,3738574.9,3738574.9,0.0,0.0,0.0,0.0,3738574.9,3738574.9,0.0,0,1,1.0
0,20882.1,285627.0,264744.9,1795084.46,2283190.7,0.0,-467224.1400000001,20882.099999999977,488106.2400000002,0,0,0.0
0,234458.16,0.0,0.0,676249.71,910707.87,234458.16,0.0,0.0,234458.16000000003,1,0,0.0
1,101714.09,22330.0,0.0,1176.28,102890.38,79384.09,-0.0100000000093132,22330.0,101714.1,0,0,0.0
0,235458.67,235458.67,0.0,0.0,235458.67,0.0,0.0,235458.67,235458.67,0,1,1.0
0,124842.16,10191.0,0.0,0.0,124842.16,114651.16,0.0,10191.0,124842.16,0,1,0.0
0,146583.7,38545.0,0.0,0.0,146583.7,108038.7,0.0,38545.0,146583.7,0,1,0.0
1,3024268.7,52371.0,0.0,0.0,3024268.7,2971897.7,0.0,52371.0,3024268.7,0,1,0.0
0,373070.3,0.0,0.0,529048.18,865040.52,373070.3,37077.95999999996,0.0,335992.34,1,0,0.0
0,36845.81,362665.26,325819.45,226578.99,41643.63,0.0,221781.17,36845.81,-184935.36,0,0,0.0
0,163103.12,0.0,0.0,1331015.03,1494118.15,163103.12,0.0,0.0,163103.11999999988,1,0,0.0
0,256871.01,65560.0,0.0,944514.94,1201385.95,191311.01,0.0,65560.0,256871.01,0,0,0.0
1,10000000.0,21343002.08,11343002.08,0.0,0.0,0.0,10000000.0,9999999.999999998,0.0,0,1,1.0
0,116468.25,99803.0,0.0,0.0,116468.25,16665.25,0.0,99803.0,116468.25,0,1,0.0
1,266766.78,266766.78,0.0,0.0,0.0,0.0,266766.78,266766.78,0.0,0,1,1.0
1,2757431.53,2757431.53,0.0,0.0,0.0,0.0,2757431.53,2757431.53,0.0,0,1,1.0
0,514784.21,17035.0,0.0,0.0,514784.21,497749.21,0.0,17035.0,514784.21,0,1,0.0
1,548335.12,548335.12,0.0,0.0,0.0,0.0,548335.12,548335.12,0.0,0,1,1.0
0,389214.05,389214.05,0.0,0.0,389214.05,0.0,0.0,389214.05,389214.05,0,1,1.0
1,36359.57,36359.57,0.0,0.0,0.0,0.0,36359.57,36359.57,0.0,0,1,1.0
0,103124.43,103124.43,0.0,0.0,103124.43,0.0,0.0,103124.43,103124.43,0,1,1.0
0,78810.3,78810.3,0.0,802788.52,881598.82,0.0,1.1641532182693479e-10,78810.3,78810.29999999993,0,0,1.0
1,401529.35,401529.35,0.0,0.0,0.0,0.0,401529.35,401529.35,0.0,0,1,1.0
1,687206.48,0.0,0.0,2219069.66,2906276.14,687206.48,0.0,0.0,687206.48,1,0,0.0
0,256674.18,175.0,0.0,0.0,256674.18,256499.18,0.0,175.0,256674.18,0,1,0.0
1,219110.27,219110.27,0.0,0.0,0.0,0.0,219110.27,219110.27,0.0,0,1,1.0
1,65488.05,65488.05,0.0,0.0,0.0,0.0,65488.05,65488.05,0.0,0,1,1.0
0,81328.17,0.0,0.0,327278.04,408606.21,81328.17,-5.820766091346741e-11,0.0,81328.17000000004,1,0,0.0
1,83363.65,151109.65,67745.99,281798.61,365162.27,-0.0099999999802093,-0.0100000000093132,83363.65999999999,83363.66000000003,0,0,0.0
0,1128579.71,1128579.71,0.0,0.0,1128579.71,0.0,0.0,1128579.71,1128579.71,0,1,1.0
0,141686.37,29890.0,0.0,35121.7,176808.06,111796.37,0.0100000000093132,29890.0,141686.36,0,0,0.0
1,756426.12,756426.12,0.0,0.0,0.0,0.0,756426.12,756426.12,0.0,0,1,1.0
0,131052.18,40885.0,0.0,0.0,131052.18,90167.18,0.0,40885.0,131052.18,0,1,0.0
1,3964129.99,3964129.99,0.0,0.0,0.0,0.0,3964129.99,3964129.99,0.0,0,1,1.0
0,192849.11,0.0,0.0,330700.78,523549.89,192849.11,0.0,0.0,192849.11,1,0,0.0
0,138166.64,106419.18,0.0,1813877.78,1952044.42,31747.46000000002,0.0,106419.18,138166.6399999999,0,0,0.0
0,220952.37,0.0,0.0,928897.52,1149849.9,220952.37,-0.0099999997764825,0.0,220952.3799999999,1,0,0.0
0,2326251.51,2326251.51,0.0,37662.1,2363913.61,0.0,0.0,2326251.51,2326251.51,0,0,1.0
0,147267.01,147267.01,0.0,107418.0,64210.56,0.0,190474.45,147267.01,-43207.44,0,0,1.0
0,387952.42,387952.42,0.0,2070655.98,2222177.16,0.0,236431.23999999976,387952.42,151521.18000000017,0,0,1.0
1,9914259.63,0.0,0.0,20894828.98,30809088.61,9914259.63,0.0,0.0,9914259.63,1,0,0.0
0,174028.45,0.0,0.0,1206664.12,1380692.57,174028.45,0.0,0.0,174028.44999999995,1,0,0.0
0,3080973.39,3080973.39,0.0,201833.93,3282807.32,0.0,4.656612873077393e-10,3080973.39,3080973.39,0,0,1.0
1,412511.32,412511.32,0.0,0.0,0.0,0.0,412511.32,412511.32,0.0,0,1,1.0
0,665489.33,665489.33,0.0,1184319.45,1849808.78,0.0,-2.3283064365386963e-10,665489.33,665489.3300000001,0,0,1.0
0,58600.66,0.0,0.0,191080.67,249681.33,58600.66,2.9103830456733704e-11,0.0,58600.65999999997,1,0,0.0
0,95712.49,19551.0,0.0,168311.7,264024.19,76161.49,0.0,19551.0,95712.49,0,0,0.0
1,661558.27,661558.27,0.0,0.0,0.0,0.0,661558.27,661558.27,0.0,0,1,1.0
